,ID,Date,Consumption,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,daylight_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours
1008,1008,2023-10-12 00:00:00 -> 2023-10-12 23:55:00,170.00,2023-10-06 23:00:00,28.3645,16.664501,21.529083,41368.53,0.0,0.0,0.0,0.0
1009,1009,2023-10-13 00:00:00 -> 2023-10-13 23:55:00,169.00,2023-10-07 23:00:00,29.7645,15.764501,21.70825,41202.77,0.0,0.0,0.0,0.0
1010,1010,2023-10-14 00:00:00 -> 2023-10-14 23:55:00,167.38,2023-10-08 23:00:00,31.4645,16.3645,22.577002,41036.69,0.0,0.0,0.0,0.0
1011,1011,2023-10-15 00:00:00 -> 2023-10-15 23:55:00,167.37,2023-10-09 23:00:00,30.4645,15.6145,22.047834,40870.42,0.0,0.0,0.0,0.0
1012,1012,2023-10-16 00:00:00 -> 2023-10-16 23:55:00,172.00,2023-10-10 23:00:00,28.5145,15.4645,21.112417,40704.074,0.0,0.0,0.0,0.0
1013,1013,2023-10-17 00:00:00 -> 2023-10-17 23:55:00,172.69,2023-10-11 23:00:00,28.7145,14.564501,20.560335,40537.766,0.0,0.0,0.0,0.0
1014,1014,2023-10-18 00:00:00 -> 2023-10-18 23:55:00,171.35,2023-10-12 23:00:00,27.6145,15.014501,20.233252,40371.617,0.0,0.0,0.0,0.0
1015,1015,2023-10-19 00:00:00 -> 2023-10-19 23:55:00,163.35,2023-10-13 23:00:00,26.2645,14.9645,20.38325,40205.754,0.3,0.3,0.0,3.0
1016,1016,2023-10-20 00:00:00 -> 2023-10-20 23:55:00,154.00,2023-10-14 23:00:00,25.7145,18.8145,21.824919,40040.297,1.5,1.5,0.0,8.0
1017,1017,2023-10-21 00:00:00 -> 2023-10-21 23:55:00,156.00,2023-10-15 23:00:00,19.3645,15.064501,17.429083,39875.367,3.2,3.2,0.0,9.0
1018,1018,2023-10-22 00:00:00 -> 2023-10-22 23:55:00,154.66,2023-10-16 23:00:00,24.2145,15.564501,18.791584,39711.098,3.1,3.1,0.0,5.0
1019,1019,2023-10-23 00:00:00 -> 2023-10-23 23:55:00,154.00,2023-10-17 23:00:00,23.0145,15.6145,19.108252,39547.617,0.90000004,0.90000004,0.0,3.0
1020,1020,2023-10-24 00:00:00 -> 2023-10-24 23:55:00,155.00,2023-10-18 23:00:00,26.7145,17.7145,22.233252,39385.047,1.7,1.7,0.0,6.0
1021,1021,2023-10-25 00:00:00 -> 2023-10-25 23:55:00,154.66,2023-10-19 23:00:00,27.1145,18.0645,22.810333,39223.527,5.4,5.4,0.0,3.0
1022,1022,2023-10-26 00:00:00 -> 2023-10-26 23:55:00,154.98,2023-10-20 23:00:00,21.914501,16.6145,18.366581,39063.188,18.2,18.2,0.0,18.0
1023,1023,2023-10-27 00:00:00 -> 2023-10-27 23:55:00,156.00,2023-10-21 23:00:00,23.3645,14.8645,18.299917,38904.176,1.4000001,1.4000001,0.0,3.0
1024,1024,2023-10-28 00:00:00 -> 2023-10-28 23:55:00,154.98,2023-10-22 23:00:00,24.6145,13.814501,18.543665,38746.625,0.0,0.0,0.0,0.0
1025,1025,2023-10-29 00:00:00 -> 2023-10-29 23:55:00,161.29,2023-10-23 23:00:00,23.414501,15.264501,19.141584,38590.68,28.800001,28.800001,0.0,8.0
1026,1026,2023-10-30 00:00:00 -> 2023-10-30 23:55:00,153.00,2023-10-24 23:00:00,22.1145,15.6645,18.935335,38436.285,3.5,3.5,0.0,14.0
1027,1027,2023-10-31 00:00:00 -> 2023-10-31 23:55:00,157.00,2023-10-25 23:00:00,22.5645,14.814501,18.766584,38282.11,3.7,3.7,0.0,14.0
1028,1028,2023-11-01 00:00:00 -> 2023-11-01 23:55:00,156.27,2023-10-26 23:00:00,22.7645,17.9645,20.27492,38128.008,2.0,2.0,0.0,4.0
1029,1029,2023-11-02 00:00:00 -> 2023-11-02 23:55:00,156.00,2023-10-27 23:00:00,22.164501,15.314501,18.843668,37974.12,1.5000001,1.5000001,0.0,5.0
1030,1030,2023-11-03 00:00:00 -> 2023-11-03 23:55:00,154.98,2023-10-28 23:00:00,23.1145,14.764501,18.541584,37820.594,0.9000001,0.9000001,0.0,4.0
1031,1031,2023-11-04 00:00:00 -> 2023-11-04 23:55:00,155.24,2023-10-29 23:00:00,25.6145,16.664501,20.856167,37667.555,29.9,29.9,0.0,4.0
1032,1032,2023-11-05 00:00:00 -> 2023-11-05 23:55:00,156.00,2023-10-30 23:00:00,21.1145,14.564501,18.98117,37515.168,1.5,1.5,0.0,2.0
1033,1033,2023-11-06 00:00:00 -> 2023-11-06 23:55:00,157.76,2023-10-31 23:00:00,18.8645,12.6145,14.814502,37363.574,2.9,2.9,0.0,5.0
1034,1034,2023-11-07 00:00:00 -> 2023-11-07 23:55:00,165.78,2023-11-01 23:00:00,21.2145,11.1645,17.39367,37212.93,2.3,2.3,0.0,10.0
1035,1035,2023-11-08 00:00:00 -> 2023-11-08 23:55:00,169.99,2023-11-02 23:00:00,21.2145,11.6145,16.33325,37063.383,50.4,50.4,0.0,18.0
1036,1036,2023-11-09 00:00:00 -> 2023-11-09 23:55:00,171.00,2023-11-03 23:00:00,18.3145,10.514501,14.216586,36915.1,4.4,4.4,0.0,11.0
1037,1037,2023-11-10 00:00:00 -> 2023-11-10 23:55:00,169.97,2023-11-04 23:00:00,20.8645,16.0145,18.437418,36768.24,6.7000003,6.7000003,0.0,8.0
1038,1038,2023-11-11 00:00:00 -> 2023-11-11 23:55:00,168.17,2023-11-05 23:00:00,20.3145,14.314501,16.831165,36622.96,0.1,0.1,0.0,1.0
1039,1039,2023-11-12 00:00:00 -> 2023-11-12 23:55:00,170.00,2023-11-06 23:00:00,17.4645,10.7145,14.768668,36479.445,10.299999,10.299999,0.0,13.0
